2017-10-24 09:38:55.834330: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX
WARNING:tensorflow:From train.py:163: get_or_create_global_step (from tensorflow.contrib.framework.python.ops.variables) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.get_or_create_global_step
INFO:tensorflow:Training from step: 1 
INFO:tensorflow:Step #3769: rate 0.001000, accuracy 75.0%, cross entropy 0.852969
INFO:tensorflow:Step #3770: rate 0.001000, accuracy 73.0%, cross entropy 0.876551
INFO:tensorflow:Step #3771: rate 0.001000, accuracy 80.0%, cross entropy 0.692353
INFO:tensorflow:Step #3772: rate 0.001000, accuracy 73.0%, cross entropy 0.849524
INFO:tensorflow:Step #3773: rate 0.001000, accuracy 71.0%, cross entropy 0.914692
INFO:tensorflow:Step #3774: rate 0.001000, accuracy 78.0%, cross entropy 0.785267
INFO:tensorflow:Step #3775: rate 0.001000, accuracy 71.0%, cross entropy 0.811589
INFO:tensorflow:Step #3776: rate 0.001000, accuracy 77.0%, cross entropy 0.788643
INFO:tensorflow:Step #3777: rate 0.001000, accuracy 75.0%, cross entropy 0.836458
INFO:tensorflow:Step #3778: rate 0.001000, accuracy 80.0%, cross entropy 0.754831
INFO:tensorflow:Step #3779: rate 0.001000, accuracy 79.0%, cross entropy 0.731113
INFO:tensorflow:Step #3780: rate 0.001000, accuracy 76.0%, cross entropy 0.948645
INFO:tensorflow:Step #3781: rate 0.001000, accuracy 74.0%, cross entropy 0.853946
INFO:tensorflow:Step #3782: rate 0.001000, accuracy 73.0%, cross entropy 0.756925
INFO:tensorflow:Step #3783: rate 0.001000, accuracy 82.0%, cross entropy 0.662398
INFO:tensorflow:Step #3784: rate 0.001000, accuracy 72.0%, cross entropy 0.872567
INFO:tensorflow:Step #3785: rate 0.001000, accuracy 75.0%, cross entropy 0.784196
INFO:tensorflow:Step #3786: rate 0.001000, accuracy 86.0%, cross entropy 0.604111
INFO:tensorflow:Step #3787: rate 0.001000, accuracy 73.0%, cross entropy 0.894850
INFO:tensorflow:Step #3788: rate 0.001000, accuracy 73.0%, cross entropy 0.930719
INFO:tensorflow:Step #3789: rate 0.001000, accuracy 78.0%, cross entropy 0.851768
INFO:tensorflow:Step #3790: rate 0.001000, accuracy 78.0%, cross entropy 0.752004
INFO:tensorflow:Step #3791: rate 0.001000, accuracy 76.0%, cross entropy 0.902036
INFO:tensorflow:Step #3792: rate 0.001000, accuracy 74.0%, cross entropy 0.928045
INFO:tensorflow:Step #3793: rate 0.001000, accuracy 71.0%, cross entropy 0.898961
INFO:tensorflow:Step #3794: rate 0.001000, accuracy 71.0%, cross entropy 0.910625
INFO:tensorflow:Step #3795: rate 0.001000, accuracy 78.0%, cross entropy 0.755283
INFO:tensorflow:Step #3796: rate 0.001000, accuracy 77.0%, cross entropy 0.743583
INFO:tensorflow:Step #3797: rate 0.001000, accuracy 83.0%, cross entropy 0.897394
INFO:tensorflow:Step #3798: rate 0.001000, accuracy 66.0%, cross entropy 1.006558
INFO:tensorflow:Step #3799: rate 0.001000, accuracy 77.0%, cross entropy 0.770477
INFO:tensorflow:Step #3800: rate 0.001000, accuracy 81.0%, cross entropy 0.818681
INFO:tensorflow:Saving to "/tmp/speech_commands_train/conv.ckpt-3800"
INFO:tensorflow:Step #3801: rate 0.001000, accuracy 74.0%, cross entropy 0.999286
INFO:tensorflow:Step #3802: rate 0.001000, accuracy 73.0%, cross entropy 0.783929
INFO:tensorflow:Step #3803: rate 0.001000, accuracy 70.0%, cross entropy 1.000574
INFO:tensorflow:Step #3804: rate 0.001000, accuracy 84.0%, cross entropy 0.684501
INFO:tensorflow:Step #3805: rate 0.001000, accuracy 77.0%, cross entropy 0.979065
INFO:tensorflow:Step #3806: rate 0.001000, accuracy 76.0%, cross entropy 0.839387
INFO:tensorflow:Step #3807: rate 0.001000, accuracy 80.0%, cross entropy 0.759175
INFO:tensorflow:Step #3808: rate 0.001000, accuracy 81.0%, cross entropy 0.686869
INFO:tensorflow:Step #3809: rate 0.001000, accuracy 75.0%, cross entropy 0.917385
INFO:tensorflow:Step #3810: rate 0.001000, accuracy 70.0%, cross entropy 0.946149
INFO:tensorflow:Step #3811: rate 0.001000, accuracy 75.0%, cross entropy 0.775214
INFO:tensorflow:Step #3812: rate 0.001000, accuracy 79.0%, cross entropy 0.776634
INFO:tensorflow:Step #3813: rate 0.001000, accuracy 74.0%, cross entropy 0.924155
INFO:tensorflow:Step #3814: rate 0.001000, accuracy 66.0%, cross entropy 1.078779
INFO:tensorflow:Step #3815: rate 0.001000, accuracy 75.0%, cross entropy 0.960845
INFO:tensorflow:Step #3816: rate 0.001000, accuracy 71.0%, cross entropy 0.918707
INFO:tensorflow:Step #3817: rate 0.001000, accuracy 80.0%, cross entropy 0.838250
INFO:tensorflow:Step #3818: rate 0.001000, accuracy 75.0%, cross entropy 0.818107
INFO:tensorflow:Step #3819: rate 0.001000, accuracy 72.0%, cross entropy 0.950081
INFO:tensorflow:Step #3820: rate 0.001000, accuracy 78.0%, cross entropy 0.931986
INFO:tensorflow:Step #3821: rate 0.001000, accuracy 82.0%, cross entropy 0.591442
INFO:tensorflow:Step #3822: rate 0.001000, accuracy 80.0%, cross entropy 0.658818
INFO:tensorflow:Step #3823: rate 0.001000, accuracy 75.0%, cross entropy 0.875409
INFO:tensorflow:Step #3824: rate 0.001000, accuracy 73.0%, cross entropy 0.890735
INFO:tensorflow:Step #3825: rate 0.001000, accuracy 76.0%, cross entropy 0.780705
INFO:tensorflow:Step #3826: rate 0.001000, accuracy 72.0%, cross entropy 0.917202
INFO:tensorflow:Step #3827: rate 0.001000, accuracy 76.0%, cross entropy 0.861366
INFO:tensorflow:Step #3828: rate 0.001000, accuracy 69.0%, cross entropy 0.890877
INFO:tensorflow:Step #3829: rate 0.001000, accuracy 75.0%, cross entropy 0.787846
INFO:tensorflow:Step #3830: rate 0.001000, accuracy 78.0%, cross entropy 0.727069
INFO:tensorflow:Step #3831: rate 0.001000, accuracy 66.0%, cross entropy 0.945628
INFO:tensorflow:Step #3832: rate 0.001000, accuracy 78.0%, cross entropy 0.765764
INFO:tensorflow:Step #3833: rate 0.001000, accuracy 71.0%, cross entropy 0.867496
INFO:tensorflow:Step #3834: rate 0.001000, accuracy 76.0%, cross entropy 0.923815
INFO:tensorflow:Step #3835: rate 0.001000, accuracy 68.0%, cross entropy 1.041315
INFO:tensorflow:Step #3836: rate 0.001000, accuracy 72.0%, cross entropy 0.864915
INFO:tensorflow:Step #3837: rate 0.001000, accuracy 71.0%, cross entropy 0.812521
INFO:tensorflow:Step #3838: rate 0.001000, accuracy 70.0%, cross entropy 0.875692
INFO:tensorflow:Step #3839: rate 0.001000, accuracy 76.0%, cross entropy 0.789483
INFO:tensorflow:Step #3840: rate 0.001000, accuracy 74.0%, cross entropy 0.748508
INFO:tensorflow:Step #3841: rate 0.001000, accuracy 67.0%, cross entropy 1.092542
INFO:tensorflow:Step #3842: rate 0.001000, accuracy 70.0%, cross entropy 0.863513
INFO:tensorflow:Step #3843: rate 0.001000, accuracy 75.0%, cross entropy 0.741491
INFO:tensorflow:Step #3844: rate 0.001000, accuracy 68.0%, cross entropy 1.152219
INFO:tensorflow:Step #3845: rate 0.001000, accuracy 72.0%, cross entropy 0.870522
INFO:tensorflow:Step #3846: rate 0.001000, accuracy 70.0%, cross entropy 0.789954
INFO:tensorflow:Step #3847: rate 0.001000, accuracy 82.0%, cross entropy 0.705888
INFO:tensorflow:Step #3848: rate 0.001000, accuracy 79.0%, cross entropy 0.820242
INFO:tensorflow:Step #3849: rate 0.001000, accuracy 72.0%, cross entropy 0.895549
INFO:tensorflow:Step #3850: rate 0.001000, accuracy 76.0%, cross entropy 0.888737
INFO:tensorflow:Step #3851: rate 0.001000, accuracy 70.0%, cross entropy 0.947805
INFO:tensorflow:Step #3852: rate 0.001000, accuracy 77.0%, cross entropy 0.943828
INFO:tensorflow:Step #3853: rate 0.001000, accuracy 79.0%, cross entropy 0.648115
INFO:tensorflow:Step #3854: rate 0.001000, accuracy 79.0%, cross entropy 0.781227
INFO:tensorflow:Step #3855: rate 0.001000, accuracy 71.0%, cross entropy 0.859552
INFO:tensorflow:Step #3856: rate 0.001000, accuracy 72.0%, cross entropy 0.742728
INFO:tensorflow:Step #3857: rate 0.001000, accuracy 74.0%, cross entropy 0.798772
INFO:tensorflow:Step #3858: rate 0.001000, accuracy 74.0%, cross entropy 0.772749
INFO:tensorflow:Step #3859: rate 0.001000, accuracy 74.0%, cross entropy 1.006632
INFO:tensorflow:Step #3860: rate 0.001000, accuracy 81.0%, cross entropy 0.709364
INFO:tensorflow:Step #3861: rate 0.001000, accuracy 75.0%, cross entropy 0.911839
INFO:tensorflow:Step #3862: rate 0.001000, accuracy 75.0%, cross entropy 0.681190
INFO:tensorflow:Step #3863: rate 0.001000, accuracy 72.0%, cross entropy 0.875834
INFO:tensorflow:Step #3864: rate 0.001000, accuracy 75.0%, cross entropy 0.937710
INFO:tensorflow:Step #3865: rate 0.001000, accuracy 75.0%, cross entropy 0.862473
INFO:tensorflow:Step #3866: rate 0.001000, accuracy 77.0%, cross entropy 0.817076
INFO:tensorflow:Step #3867: rate 0.001000, accuracy 71.0%, cross entropy 0.979973
INFO:tensorflow:Step #3868: rate 0.001000, accuracy 74.0%, cross entropy 0.885219
INFO:tensorflow:Step #3869: rate 0.001000, accuracy 73.0%, cross entropy 0.883936
INFO:tensorflow:Step #3870: rate 0.001000, accuracy 78.0%, cross entropy 0.684860
INFO:tensorflow:Step #3871: rate 0.001000, accuracy 68.0%, cross entropy 0.871086
INFO:tensorflow:Step #3872: rate 0.001000, accuracy 71.0%, cross entropy 0.892082
INFO:tensorflow:Step #3873: rate 0.001000, accuracy 80.0%, cross entropy 0.578395
INFO:tensorflow:Step #3874: rate 0.001000, accuracy 71.0%, cross entropy 0.819436
INFO:tensorflow:Step #3875: rate 0.001000, accuracy 72.0%, cross entropy 0.985160
INFO:tensorflow:Step #3876: rate 0.001000, accuracy 71.0%, cross entropy 0.916372
INFO:tensorflow:Step #3877: rate 0.001000, accuracy 76.0%, cross entropy 0.828681
INFO:tensorflow:Step #3878: rate 0.001000, accuracy 86.0%, cross entropy 0.805604
INFO:tensorflow:Step #3879: rate 0.001000, accuracy 74.0%, cross entropy 0.817565
INFO:tensorflow:Step #3880: rate 0.001000, accuracy 78.0%, cross entropy 0.742005
INFO:tensorflow:Step #3881: rate 0.001000, accuracy 72.0%, cross entropy 0.953387
INFO:tensorflow:Step #3882: rate 0.001000, accuracy 73.0%, cross entropy 0.752720
INFO:tensorflow:Step #3883: rate 0.001000, accuracy 72.0%, cross entropy 0.791425
INFO:tensorflow:Step #3884: rate 0.001000, accuracy 82.0%, cross entropy 0.662296
INFO:tensorflow:Step #3885: rate 0.001000, accuracy 77.0%, cross entropy 0.734821
INFO:tensorflow:Step #3886: rate 0.001000, accuracy 70.0%, cross entropy 0.850668
INFO:tensorflow:Step #3887: rate 0.001000, accuracy 77.0%, cross entropy 0.842247
INFO:tensorflow:Step #3888: rate 0.001000, accuracy 74.0%, cross entropy 0.792121
INFO:tensorflow:Step #3889: rate 0.001000, accuracy 76.0%, cross entropy 0.890666
INFO:tensorflow:Step #3890: rate 0.001000, accuracy 85.0%, cross entropy 0.666683
INFO:tensorflow:Step #3891: rate 0.001000, accuracy 72.0%, cross entropy 0.972294
INFO:tensorflow:Step #3892: rate 0.001000, accuracy 80.0%, cross entropy 0.754006
INFO:tensorflow:Step #3893: rate 0.001000, accuracy 72.0%, cross entropy 0.780410
INFO:tensorflow:Step #3894: rate 0.001000, accuracy 84.0%, cross entropy 0.589477
INFO:tensorflow:Step #3895: rate 0.001000, accuracy 77.0%, cross entropy 0.830006
INFO:tensorflow:Step #3896: rate 0.001000, accuracy 77.0%, cross entropy 0.875868
INFO:tensorflow:Step #3897: rate 0.001000, accuracy 76.0%, cross entropy 0.802575
INFO:tensorflow:Step #3898: rate 0.001000, accuracy 72.0%, cross entropy 0.930719
INFO:tensorflow:Step #3899: rate 0.001000, accuracy 79.0%, cross entropy 0.835076
INFO:tensorflow:Step #3900: rate 0.001000, accuracy 74.0%, cross entropy 0.755615
INFO:tensorflow:Saving to "/tmp/speech_commands_train/conv.ckpt-3900"
INFO:tensorflow:Step #3901: rate 0.001000, accuracy 71.0%, cross entropy 0.958011
INFO:tensorflow:Step #3902: rate 0.001000, accuracy 74.0%, cross entropy 0.788355
INFO:tensorflow:Step #3903: rate 0.001000, accuracy 78.0%, cross entropy 0.658347
INFO:tensorflow:Step #3904: rate 0.001000, accuracy 80.0%, cross entropy 0.651057
INFO:tensorflow:Step #3905: rate 0.001000, accuracy 75.0%, cross entropy 0.801752
INFO:tensorflow:Step #3906: rate 0.001000, accuracy 70.0%, cross entropy 0.968982
INFO:tensorflow:Step #3907: rate 0.001000, accuracy 74.0%, cross entropy 0.819056
INFO:tensorflow:Step #3908: rate 0.001000, accuracy 78.0%, cross entropy 0.846377
INFO:tensorflow:Step #3909: rate 0.001000, accuracy 78.0%, cross entropy 0.750208
INFO:tensorflow:Step #3910: rate 0.001000, accuracy 74.0%, cross entropy 0.743654
INFO:tensorflow:Step #3911: rate 0.001000, accuracy 81.0%, cross entropy 0.627548
INFO:tensorflow:Step #3912: rate 0.001000, accuracy 76.0%, cross entropy 0.819103
INFO:tensorflow:Step #3913: rate 0.001000, accuracy 82.0%, cross entropy 0.689598
INFO:tensorflow:Step #3914: rate 0.001000, accuracy 70.0%, cross entropy 0.934553
INFO:tensorflow:Step #3915: rate 0.001000, accuracy 84.0%, cross entropy 0.734758
INFO:tensorflow:Step #3916: rate 0.001000, accuracy 74.0%, cross entropy 0.804197
INFO:tensorflow:Step #3917: rate 0.001000, accuracy 67.0%, cross entropy 0.862201
INFO:tensorflow:Step #3918: rate 0.001000, accuracy 82.0%, cross entropy 0.620253
INFO:tensorflow:Step #3919: rate 0.001000, accuracy 76.0%, cross entropy 0.818028
INFO:tensorflow:Step #3920: rate 0.001000, accuracy 71.0%, cross entropy 1.030708
INFO:tensorflow:Step #3921: rate 0.001000, accuracy 68.0%, cross entropy 0.929609
INFO:tensorflow:Step #3922: rate 0.001000, accuracy 78.0%, cross entropy 0.766504
INFO:tensorflow:Step #3923: rate 0.001000, accuracy 79.0%, cross entropy 0.683665
INFO:tensorflow:Step #3924: rate 0.001000, accuracy 66.0%, cross entropy 1.014820
INFO:tensorflow:Step #3925: rate 0.001000, accuracy 77.0%, cross entropy 0.984038
INFO:tensorflow:Step #3926: rate 0.001000, accuracy 82.0%, cross entropy 0.751062
INFO:tensorflow:Step #3927: rate 0.001000, accuracy 77.0%, cross entropy 0.771220
INFO:tensorflow:Step #3928: rate 0.001000, accuracy 77.0%, cross entropy 0.821392
INFO:tensorflow:Step #3929: rate 0.001000, accuracy 78.0%, cross entropy 0.770101
INFO:tensorflow:Step #3930: rate 0.001000, accuracy 76.0%, cross entropy 0.755480
INFO:tensorflow:Step #3931: rate 0.001000, accuracy 74.0%, cross entropy 0.831298
INFO:tensorflow:Step #3932: rate 0.001000, accuracy 75.0%, cross entropy 0.782839
INFO:tensorflow:Step #3933: rate 0.001000, accuracy 73.0%, cross entropy 1.094841
INFO:tensorflow:Step #3934: rate 0.001000, accuracy 75.0%, cross entropy 0.831507
INFO:tensorflow:Step #3935: rate 0.001000, accuracy 74.0%, cross entropy 0.803295
INFO:tensorflow:Step #3936: rate 0.001000, accuracy 79.0%, cross entropy 0.719128
INFO:tensorflow:Step #3937: rate 0.001000, accuracy 75.0%, cross entropy 0.979856
INFO:tensorflow:Step #3938: rate 0.001000, accuracy 76.0%, cross entropy 0.832217
INFO:tensorflow:Step #3939: rate 0.001000, accuracy 78.0%, cross entropy 0.843696
INFO:tensorflow:Step #3940: rate 0.001000, accuracy 77.0%, cross entropy 0.682870
INFO:tensorflow:Step #3941: rate 0.001000, accuracy 69.0%, cross entropy 1.064481
INFO:tensorflow:Step #3942: rate 0.001000, accuracy 75.0%, cross entropy 0.802395
INFO:tensorflow:Step #3943: rate 0.001000, accuracy 81.0%, cross entropy 0.696390
INFO:tensorflow:Step #3944: rate 0.001000, accuracy 77.0%, cross entropy 0.649939
INFO:tensorflow:Step #3945: rate 0.001000, accuracy 70.0%, cross entropy 1.073156
INFO:tensorflow:Step #3946: rate 0.001000, accuracy 70.0%, cross entropy 0.929489
INFO:tensorflow:Step #3947: rate 0.001000, accuracy 78.0%, cross entropy 0.746870
INFO:tensorflow:Step #3948: rate 0.001000, accuracy 80.0%, cross entropy 0.655294
INFO:tensorflow:Step #3949: rate 0.001000, accuracy 80.0%, cross entropy 0.869996
INFO:tensorflow:Step #3950: rate 0.001000, accuracy 79.0%, cross entropy 0.779322
INFO:tensorflow:Step #3951: rate 0.001000, accuracy 79.0%, cross entropy 0.855700
INFO:tensorflow:Step #3952: rate 0.001000, accuracy 79.0%, cross entropy 0.821883
INFO:tensorflow:Step #3953: rate 0.001000, accuracy 71.0%, cross entropy 0.894526
INFO:tensorflow:Step #3954: rate 0.001000, accuracy 74.0%, cross entropy 0.789716
INFO:tensorflow:Step #3955: rate 0.001000, accuracy 77.0%, cross entropy 0.722394
INFO:tensorflow:Step #3956: rate 0.001000, accuracy 76.0%, cross entropy 1.145312
INFO:tensorflow:Step #3957: rate 0.001000, accuracy 75.0%, cross entropy 0.913237
INFO:tensorflow:Step #3958: rate 0.001000, accuracy 73.0%, cross entropy 0.824879
INFO:tensorflow:Step #3959: rate 0.001000, accuracy 75.0%, cross entropy 0.886550
INFO:tensorflow:Step #3960: rate 0.001000, accuracy 72.0%, cross entropy 0.847114
INFO:tensorflow:Step #3961: rate 0.001000, accuracy 72.0%, cross entropy 0.934849
INFO:tensorflow:Step #3962: rate 0.001000, accuracy 79.0%, cross entropy 0.755754
INFO:tensorflow:Step #3963: rate 0.001000, accuracy 75.0%, cross entropy 0.891578
INFO:tensorflow:Step #3964: rate 0.001000, accuracy 73.0%, cross entropy 0.863524
INFO:tensorflow:Step #3965: rate 0.001000, accuracy 69.0%, cross entropy 0.982723
INFO:tensorflow:Step #3966: rate 0.001000, accuracy 80.0%, cross entropy 0.788529
INFO:tensorflow:Step #3967: rate 0.001000, accuracy 83.0%, cross entropy 0.653935
INFO:tensorflow:Step #3968: rate 0.001000, accuracy 72.0%, cross entropy 0.894749
INFO:tensorflow:Step #3969: rate 0.001000, accuracy 75.0%, cross entropy 0.808021
INFO:tensorflow:Step #3970: rate 0.001000, accuracy 70.0%, cross entropy 0.984201
INFO:tensorflow:Step #3971: rate 0.001000, accuracy 79.0%, cross entropy 0.747290
INFO:tensorflow:Step #3972: rate 0.001000, accuracy 73.0%, cross entropy 0.815471
INFO:tensorflow:Step #3973: rate 0.001000, accuracy 73.0%, cross entropy 1.007811
INFO:tensorflow:Step #3974: rate 0.001000, accuracy 83.0%, cross entropy 0.600913
INFO:tensorflow:Step #3975: rate 0.001000, accuracy 68.0%, cross entropy 0.996103
INFO:tensorflow:Step #3976: rate 0.001000, accuracy 76.0%, cross entropy 0.828783
INFO:tensorflow:Step #3977: rate 0.001000, accuracy 74.0%, cross entropy 0.826425
INFO:tensorflow:Step #3978: rate 0.001000, accuracy 74.0%, cross entropy 0.822806
INFO:tensorflow:Step #3979: rate 0.001000, accuracy 65.0%, cross entropy 0.996439
INFO:tensorflow:Step #3980: rate 0.001000, accuracy 82.0%, cross entropy 0.773929
INFO:tensorflow:Step #3981: rate 0.001000, accuracy 75.0%, cross entropy 0.928993
INFO:tensorflow:Step #3982: rate 0.001000, accuracy 66.0%, cross entropy 0.980334
INFO:tensorflow:Step #3983: rate 0.001000, accuracy 77.0%, cross entropy 0.717416
INFO:tensorflow:Step #3984: rate 0.001000, accuracy 78.0%, cross entropy 0.763231
INFO:tensorflow:Step #3985: rate 0.001000, accuracy 70.0%, cross entropy 0.980724
INFO:tensorflow:Step #3986: rate 0.001000, accuracy 78.0%, cross entropy 0.713903
INFO:tensorflow:Step #3987: rate 0.001000, accuracy 84.0%, cross entropy 0.697926
INFO:tensorflow:Step #3988: rate 0.001000, accuracy 69.0%, cross entropy 1.150584
INFO:tensorflow:Step #3989: rate 0.001000, accuracy 71.0%, cross entropy 0.989975
INFO:tensorflow:Step #3990: rate 0.001000, accuracy 75.0%, cross entropy 0.792278
INFO:tensorflow:Step #3991: rate 0.001000, accuracy 73.0%, cross entropy 0.857298
INFO:tensorflow:Step #3992: rate 0.001000, accuracy 68.0%, cross entropy 1.026137
INFO:tensorflow:Step #3993: rate 0.001000, accuracy 70.0%, cross entropy 0.818061
INFO:tensorflow:Step #3994: rate 0.001000, accuracy 78.0%, cross entropy 0.747456
INFO:tensorflow:Step #3995: rate 0.001000, accuracy 82.0%, cross entropy 0.681310
INFO:tensorflow:Step #3996: rate 0.001000, accuracy 76.0%, cross entropy 0.944756
INFO:tensorflow:Step #3997: rate 0.001000, accuracy 76.0%, cross entropy 0.824759
INFO:tensorflow:Step #3998: rate 0.001000, accuracy 81.0%, cross entropy 0.778192
INFO:tensorflow:Step #3999: rate 0.001000, accuracy 77.0%, cross entropy 0.756624
INFO:tensorflow:Step #4000: rate 0.001000, accuracy 73.0%, cross entropy 1.025483
INFO:tensorflow:Confusion Matrix:
 [[250   0   0   0   0   0   0   0   0   0   0   0]
 [  4 113  11  14   4   8   6  30  23  12   9  16]
 [  1  15 210   0  13   5   2   0   6   2   3   3]
 [  3  13   0 191   0   1   4   4   1   0   1  12]
 [  4  20   6   1 170   5   4   0  17   7   2   0]
 [  1   1   0   0   4 209   0   1   6   4  18   4]
 [  3  14   0  11   1   1 235   7   2   5   0   1]
 [  2  11   0   0   0   4   0 201   3   9   2  10]
 [  5   6   1   0   1   0   0   2 221   6  19   1]
 [  2  17   2   0   5   2   0   6   7 219   1   2]
 [  5   2   0   0   1   8   0   2  17   1 206   1]
 [  1  11   1   7   1   3   2  16   0   3   1 184]]
INFO:tensorflow:Step 4000: Validation accuracy = 80.5% (N=2994)
INFO:tensorflow:Saving to "/tmp/speech_commands_train/conv.ckpt-4000"
INFO:tensorflow:Step #4001: rate 0.001000, accuracy 74.0%, cross entropy 0.789348
INFO:tensorflow:Step #4002: rate 0.001000, accuracy 81.0%, cross entropy 0.694502
INFO:tensorflow:Step #4003: rate 0.001000, accuracy 75.0%, cross entropy 0.892404
INFO:tensorflow:Step #4004: rate 0.001000, accuracy 76.0%, cross entropy 1.061072
INFO:tensorflow:Step #4005: rate 0.001000, accuracy 78.0%, cross entropy 0.812952
INFO:tensorflow:Step #4006: rate 0.001000, accuracy 74.0%, cross entropy 0.932819
INFO:tensorflow:Step #4007: rate 0.001000, accuracy 79.0%, cross entropy 0.782865
INFO:tensorflow:Step #4008: rate 0.001000, accuracy 82.0%, cross entropy 0.640152
INFO:tensorflow:Step #4009: rate 0.001000, accuracy 77.0%, cross entropy 0.944657
INFO:tensorflow:Step #4010: rate 0.001000, accuracy 75.0%, cross entropy 0.807776
INFO:tensorflow:Step #4011: rate 0.001000, accuracy 83.0%, cross entropy 0.672349
INFO:tensorflow:Step #4012: rate 0.001000, accuracy 71.0%, cross entropy 0.954659
INFO:tensorflow:Step #4013: rate 0.001000, accuracy 84.0%, cross entropy 0.699145
INFO:tensorflow:Step #4014: rate 0.001000, accuracy 68.0%, cross entropy 0.719847
INFO:tensorflow:Step #4015: rate 0.001000, accuracy 75.0%, cross entropy 0.874375
INFO:tensorflow:Step #4016: rate 0.001000, accuracy 75.0%, cross entropy 0.787854
INFO:tensorflow:Step #4017: rate 0.001000, accuracy 71.0%, cross entropy 0.981576
INFO:tensorflow:Step #4018: rate 0.001000, accuracy 82.0%, cross entropy 0.698965
INFO:tensorflow:Step #4019: rate 0.001000, accuracy 74.0%, cross entropy 0.823648
INFO:tensorflow:Step #4020: rate 0.001000, accuracy 81.0%, cross entropy 0.646839
INFO:tensorflow:Step #4021: rate 0.001000, accuracy 78.0%, cross entropy 0.771328
INFO:tensorflow:Step #4022: rate 0.001000, accuracy 82.0%, cross entropy 0.673405
INFO:tensorflow:Step #4023: rate 0.001000, accuracy 74.0%, cross entropy 0.825970
INFO:tensorflow:Step #4024: rate 0.001000, accuracy 83.0%, cross entropy 0.647259
INFO:tensorflow:Step #4025: rate 0.001000, accuracy 74.0%, cross entropy 0.938943
INFO:tensorflow:Step #4026: rate 0.001000, accuracy 76.0%, cross entropy 0.805314
INFO:tensorflow:Step #4027: rate 0.001000, accuracy 76.0%, cross entropy 0.737114
INFO:tensorflow:Step #4028: rate 0.001000, accuracy 89.0%, cross entropy 0.484552
INFO:tensorflow:Step #4029: rate 0.001000, accuracy 77.0%, cross entropy 0.876204
INFO:tensorflow:Step #4030: rate 0.001000, accuracy 77.0%, cross entropy 0.629109
INFO:tensorflow:Step #4031: rate 0.001000, accuracy 65.0%, cross entropy 1.090842
INFO:tensorflow:Step #4032: rate 0.001000, accuracy 77.0%, cross entropy 0.778077
INFO:tensorflow:Step #4033: rate 0.001000, accuracy 80.0%, cross entropy 0.700242
INFO:tensorflow:Step #4034: rate 0.001000, accuracy 77.0%, cross entropy 0.756235
INFO:tensorflow:Step #4035: rate 0.001000, accuracy 73.0%, cross entropy 0.845963
INFO:tensorflow:Step #4036: rate 0.001000, accuracy 69.0%, cross entropy 0.949460
INFO:tensorflow:Step #4037: rate 0.001000, accuracy 74.0%, cross entropy 0.751381
INFO:tensorflow:Step #4038: rate 0.001000, accuracy 79.0%, cross entropy 0.643519
INFO:tensorflow:Step #4039: rate 0.001000, accuracy 81.0%, cross entropy 0.745365
INFO:tensorflow:Step #4040: rate 0.001000, accuracy 65.0%, cross entropy 1.009901
INFO:tensorflow:Step #4041: rate 0.001000, accuracy 75.0%, cross entropy 0.732631
INFO:tensorflow:Step #4042: rate 0.001000, accuracy 71.0%, cross entropy 0.884586
INFO:tensorflow:Step #4043: rate 0.001000, accuracy 76.0%, cross entropy 0.776438
INFO:tensorflow:Step #4044: rate 0.001000, accuracy 76.0%, cross entropy 0.713174
INFO:tensorflow:Step #4045: rate 0.001000, accuracy 74.0%, cross entropy 1.009980
INFO:tensorflow:Step #4046: rate 0.001000, accuracy 74.0%, cross entropy 0.860798
INFO:tensorflow:Step #4047: rate 0.001000, accuracy 73.0%, cross entropy 1.013545
INFO:tensorflow:Step #4048: rate 0.001000, accuracy 70.0%, cross entropy 0.939953
INFO:tensorflow:Step #4049: rate 0.001000, accuracy 79.0%, cross entropy 0.750247
INFO:tensorflow:Step #4050: rate 0.001000, accuracy 78.0%, cross entropy 0.715642
INFO:tensorflow:Step #4051: rate 0.001000, accuracy 67.0%, cross entropy 1.001914
INFO:tensorflow:Step #4052: rate 0.001000, accuracy 78.0%, cross entropy 0.743852
INFO:tensorflow:Step #4053: rate 0.001000, accuracy 80.0%, cross entropy 0.669428
INFO:tensorflow:Step #4054: rate 0.001000, accuracy 72.0%, cross entropy 0.909665
INFO:tensorflow:Step #4055: rate 0.001000, accuracy 78.0%, cross entropy 0.776828
INFO:tensorflow:Step #4056: rate 0.001000, accuracy 77.0%, cross entropy 0.675839
INFO:tensorflow:Step #4057: rate 0.001000, accuracy 82.0%, cross entropy 0.602960
INFO:tensorflow:Step #4058: rate 0.001000, accuracy 69.0%, cross entropy 0.956268
INFO:tensorflow:Step #4059: rate 0.001000, accuracy 77.0%, cross entropy 0.695982
INFO:tensorflow:Step #4060: rate 0.001000, accuracy 73.0%, cross entropy 0.981389
INFO:tensorflow:Step #4061: rate 0.001000, accuracy 81.0%, cross entropy 0.665297
INFO:tensorflow:Step #4062: rate 0.001000, accuracy 64.0%, cross entropy 1.103608
INFO:tensorflow:Step #4063: rate 0.001000, accuracy 70.0%, cross entropy 0.850179
